post_id;post_name;version;tags_number;is_featured;score;created_at_day;created_at_daytime;launched_day;is_best_time_to_launch;is_best_day_to_launch;is_weekend;text_description_length;sentence_length_in_the_description;Bullet_points_explicit_features;emoji_in_description;tagline_length;emoji_in_tagline;are_there_video;are_there_tweetable_images;are_there_gif_images;number_of_gif;offers;promo_discount_codes;are_there_questions;hunter_id;hunter_name;hunter_has_twitter;hunter_has_website;hunter_followers;hunter_apps_made;hunter_follows_up_on_comments;maker_id;maker_name;maker_has_twitter;maker_has_website;maker_followers;maker_follows_up_on_comments
131022;Cloxee;1.0;2;Yes;103;16/07/2018;17/07/2018 00:00:00;Tuesday;No;No;No;Long;Short;No;No;Long;No;No;No;No;0;No;No;No;1189003;Sasho Trajkov;No;No;Low;Few;Yes;1356116;Tomas Mistrik;Yes;No;Low;Yes
131023;IsoShaker;1.0;7;No;3;16/07/2018;16/07/2018 08:56:55;Monday;Yes;Yes;No;Long;Short;No;No;Medium;No;Yes;No;Yes;1;No;No;No;1349797;Matt Pell;No;Yes;Low;Few;No;1349797;Matt Pell;No;Yes;Low;No
131025;Timely;7.0;3;No;3;16/07/2018;16/07/2018 09:08:54;Monday;No;Yes;No;Medium;Long;No;No;Long;No;Yes;No;No;0;No;No;No;187024;Marco Chávez;Yes;No;Low;Few;No;187024;Marco Chávez;Yes;No;Low;No
131026;Faqbot 3.0;3.0 ;2;Yes;117;17/07/2018;17/07/2018 01:00:00;Tuesday;Yes;No;No;Medium;Short;No;No;Medium;No;No;No;Yes;2;No;No;Yes;10748;Nichole Elizabeth DeMeré;Yes;Yes;Good;Few;Yes;399312;Mathis André;No;No;Low;Yes
131027;Every Day Stoic;1.0;3;No;2;16/07/2018;16/07/2018 09:43:02;Monday;No;Yes;No;Long;Medium;No;No;Long;No;No;No;No;0;No;No;No;102151;Joe Saunders;Yes;Yes;Low;Few;No;102151;Joe Saunders;Yes;Yes;Low;No
131033;BestRate ICO Payment Tool;1.0;7;No;5;16/07/2018;16/07/2018 11:50:38;Monday;No;Yes;No;Medium;Short;No;No;Long;No;No;No;No;0;No;No;No;1323825;Vlad Filippov;No;No;Low;Few;No;1348768;Victor Glembitskiy;No;No;Low;No
131036;Hidden Rides;1.0;1;No;3;16/07/2018;16/07/2018 12:23:33;Monday;No;Yes;No;Medium;Medium;No;No;Long;No;No;No;No;0;No;No;No;878559;Davis Baer;Yes;Yes;Low;Satisfactory;No;1349842;Brian Park;Yes;Yes;Low;No
131040;1888;1.0;2;Yes;39;17/07/2018;17/07/2018 00:02:00;Tuesday;Yes;Yes;No;Medium;Short;No;No;Medium;No;No;No;No;0;No;No;No;195055;Daniel Greenberg;Yes;Yes;Low;Satisfactory;Yes;1343301;Lindsay Demeola;No;Yes;Low;Yes
131041;Designer News Jobs;1.0;1;Yes;56;16/07/2018;17/07/2018 00:00:00;Tuesday;No;No;No;Short;Medium;No;No;Long;No;No;No;No;0;No;No;Yes;1352561;Spenser Wolz;Yes;Yes;Low;Few;Yes;22211;Andrew Wilkinson;Yes;No;Low;No
131042;Cocreate Idea;1.0;18;No;8;16/07/2018;16/07/2018 13:54:44;Monday;No;Yes;No;Short;Medium;No;No;Medium;No;No;No;No;0;No;No;No;578020;Mark Uretsky;No;No;Low;Few;No;465028;Mark Uretsky;Yes;Yes;Low;No
131044;And We Evolve;1.0;1;Yes;34;17/07/2018;17/07/2018 00:01:00;Tuesday;Yes;No;No;Long;Short;No;No;Long;No;No;No;No;0;No;No;No;2514;Maia Bittner;Yes;Yes;Low;Few;Yes;371672;Liz Funk;Yes;Yes;Low;No
131045;Openned By Erin;1.0;5;Yes;92;16/07/2018;17/07/2018 00:00:00;Tuesday;No;No;No;Long;Short;No;No;Short;No;No;No;No;0;No;No;Yes;1133532;Chad Carrodus;Yes;Yes;Low;Few;Yes;1354016;Erin Pearson;No;No;Low;Yes
131046;Kudoo;1.0;1;Yes;29;16/07/2018;17/07/2018 00:00:00;Tuesday;No;No;No;Medium;Medium;No;No;Medium;No;No;No;No;0;No;No;No;1351507;Justin Trollip;Yes;Yes;Low;Few;Yes;1351507;Justin Trollip;Yes;Yes;Low;Yes
131048;Mazilistic;1.0;4;No;4;16/07/2018;16/07/2018 15:04:23;Monday;No;Yes;No;Long;Medium;No;No;Long;No;Yes;No;No;0;No;No;No;151011;Dilmer Valecillos;Yes;Yes;Low;Satisfactory;No;151011;Dilmer Valecillos;Yes;Yes;Low;Yes
131049;Genie;5.0;3;Yes;476;17/07/2018;17/07/2018 00:00:00;Tuesday;No;No;No;Medium;Medium;No;No;Medium;No;No;No;No;0;No;No;No;1350118;Anirudh;No;No;Low;Few;Yes;1350118;Anirudh;No;No;Low;No
131050;History for iOS;1.0;7;No;3;16/07/2018;16/07/2018 17:51:38;Monday;No;Yes;No;Long;Medium;No;No;Long;No;No;No;No;0;No;No;No;353216;Matthew Ball;Yes;Yes;Low;Few;No;353216;Matthew Ball;Yes;Yes;Low;No
131052;Dailytics;1.0;3;No;6;16/07/2018;16/07/2018 19:41:29;Monday;No;Yes;No;Long;Short;No;No;Long;No;No;No;No;0;No;No;No;230490;Gustavo Garcia G;Yes;Yes;Low;Few;No;230490;Gustavo Garcia G;Yes;Yes;Low;No
131056;Expandable for iOS;1.0;5;No;5;16/07/2018;16/07/2018 22:22:28;Monday;No;Yes;No;Short;Short;No;No;Medium;No;No;No;No;0;No;No;No;899245;Ivo Kanev;Yes;Yes;Low;Few;Yes;1299622;Aleksander Videnov;Yes;Yes;Low;No
131061;Gradient Backgrounds;1.0;3;Yes;752;17/07/2018;17/07/2018 00:02:41;Tuesday;Yes;Yes;No;Medium;Medium;No;No;Medium;No;No;No;No;0;No;No;No;1880;Ben Lang;Yes;Yes;Low;Satisfactory;Yes;3248;Moe Amaya;Yes;Yes;Low;Yes
131062;Hello;1.0;1;Yes;77;17/07/2018;17/07/2018 00:32:27;Tuesday;Yes;Yes;No;Short;Short;No;No;Short;No;No;No;No;0;No;No;No;42584;vasanth;Yes;No;Low;Satisfactory;Yes;42584;vasanth;Yes;No;Low;Yes
131065;ActiveDock;1.0;5;Yes;145;17/07/2018;17/07/2018 02:58:40;Tuesday;Yes;Yes;No;Short;Short;No;No;Short;No;Yes;Yes;Yes;3;No;No;Yes;135934;gerasim_sergey;Yes;Yes;Low;Few;Yes;135934;gerasim_sergey;Yes;Yes;Low;Yes
131066;HabitBoard;1.0;4;No;6;17/07/2018;17/07/2018 00:09:35;Tuesday;Yes;Yes;No;Medium;Short;No;No;Medium;No;No;No;No;0;No;No;No;1298967;Vlad Semkin;Yes;Yes;Low;Few;No;1298967;Vlad Semkin;Yes;Yes;Low;Yes
131068;Writeathon;1.0;3;Yes;136;19/07/2018;19/07/2018 00:00:00;Thursday;No;No;No;Short;Short;No;No;Short;No;No;No;No;0;No;No;Yes;967331;achu;No;No;Low;Few;Yes;967331;achu;No;No;Low;Yes
131069;Hey! 👋;11.0;2;Yes;52;17/07/2018;17/07/2018 00:27:52;Tuesday;Yes;Yes;No;Medium;Short;No;No;Medium;No;No;No;Yes;1;No;No;Yes;246404;Yanir Nulman;Yes;No;Low;Few;Yes;246404;Yanir Nulman;Yes;No;Low;Yes
131070;Simple Mobile CRM;1.0;5;No;317;17/07/2018;17/07/2018 00:28:42;Tuesday;Yes;Yes;No;Medium;Short;No;No;Medium;No;Yes;No;Yes;1;No;No;No;543011;Walty Yeung;Yes;Yes;Low;Few;Yes;543011;Walty Yeung;Yes;Yes;Low;Yes
131075;Chatosa.com;1.0;4;No;8;17/07/2018;17/07/2018 01:05:52;Tuesday;Yes;Yes;No;Long;Short;No;No;Long;No;No;No;No;0;No;No;Yes;704038;Zalmay Karimi;No;Yes;Low;Few;No;704038;Zalmay Karimi;No;Yes;Low;Yes
131078;TickTick for iOS;1.0;2;Yes;144;17/07/2018;17/07/2018 03:40:02;Tuesday;Yes;Yes;No;Long;Medium;No;No;Long;No;No;No;No;0;No;No;No;87372;Damon;Yes;Yes;Low;Few;Yes;87372;Damon;Yes;Yes;Low;No
131079;Hasura GraphQL Engine;1.0;1;No;5;17/07/2018;17/07/2018 01:33:24;Tuesday;Yes;Yes;No;Short;Short;Yes;Yes;Long;No;No;No;Yes;1;No;No;No;668797;Luan Muniz;Yes;Yes;Low;Few;No;157069;Rajoshi Ghosh;Yes;Yes;Low;No
131083;Filmmaker's Bucket;1.0;0;No;3;17/07/2018;17/07/2018 02:54:03;Tuesday;Yes;Yes;No;Medium;Medium;No;No;Long;No;No;No;No;0;No;No;No;259859;Bora Gökalp;Yes;No;Low;Few;No;259859;Bora Gökalp;Yes;No;Low;No
131086;Awesome Voice Notes;1.0;3;Yes;201;08/08/2018;08/08/2018 00:00:00;Wednesday;No;No;No;Long;Short;No;No;Long;No;Yes;No;No;0;No;No;Yes;212068;Alex Buga;Yes;Yes;Low;Few;Yes;212068;Alex Buga;Yes;Yes;Low;Yes
131087;NIMA Codes;1.0;1;No;4;17/07/2018;17/07/2018 04:08:45;Tuesday;Yes;Yes;No;Short;Short;No;No;Short;No;No;No;No;0;No;No;No;1307944;Steven Sakayroun;No;No;Low;Few;Yes;1329286;Mouhamadou Sall;Yes;Yes;Low;No
131096;Pendo Vox;1.0;2;No;16;17/07/2018;17/07/2018 07:20:58;Tuesday;Yes;Yes;No;Medium;Medium;No;Yes;Long;No;No;No;No;0;No;No;No;895112;Michael Peach;Yes;No;Low;Few;No;158967;Todd Olson;Yes;No;Low;No
131121;Moji - Make emojis count;1.0;4;No;15;17/07/2018;17/07/2018 11:12:53;Tuesday;No;Yes;No;Short;Short;No;No;Medium;No;No;No;No;0;No;No;Yes;93345;Ricardo Ramírez;Yes;Yes;Low;Few;No;676758;Gary Torres;No;No;Low;Yes
131125;Anonymous B2B SaaS Metrics;1.0;2;No;3;17/07/2018;17/07/2018 11:38:46;Tuesday;No;Yes;No;Short;Short;No;No;Long;No;No;No;No;0;No;No;No;1307626;Maxence Drummond;No;No;Low;Few;No;1307626;Maxence Drummond;No;No;Low;No
131135;Plasso Flexkit;1.0;4;Yes;652;19/07/2018;19/07/2018 00:00:00;Thursday;No;No;No;Long;Medium;No;No;Long;No;Yes;No;Yes;1;No;No;Yes;4513;Drew Wilson;Yes;Yes;Low;Satisfactory;Yes;4513;Drew Wilson;Yes;Yes;Low;Yes
131138;GigBee;1.0;3;Yes;39;17/07/2018;18/07/2018 00:00:00;Wednesday;No;No;No;Long;Short;No;No;Medium;No;No;No;No;0;No;No;Yes;1271996;Kristoffer Lentz;No;Yes;Low;Few;Yes;1271996;Kristoffer Lentz;No;Yes;Low;Yes
131150;Slate Travel Router (GL-AR750S-Ext);7.0;3;No;4;17/07/2018;17/07/2018 20:58:00;Tuesday;No;Yes;No;Long;Medium;No;No;Long;No;Yes;No;Yes;2;No;No;No;1350248;Alfie Zhao;Yes;Yes;Low;Few;No;1350248;Alfie Zhao;Yes;Yes;Low;No
131155;Appbot;4.0;4;Yes;139;17/07/2018;18/07/2018 02:39:47;Wednesday;Yes;No;No;Long;Medium;No;No;Long;No;No;Yes;No;0;No;No;No;28425;Stuart Hall;Yes;Yes;Low;Few;Yes;130548;Claire McGregor;Yes;Yes;Low;Yes
131159;SparkChess;1.0;5;Yes;223;19/07/2018;19/07/2018 00:00:00;Thursday;No;No;No;Long;Short;No;No;Medium;No;Yes;No;Yes;1;No;No;No;1314002;Armand Niculescu;No;Yes;Low;Few;Yes;1314002;Armand Niculescu;No;Yes;Low;Yes
131184;Zeroqode Plugins for Bubble;1.0;4;Yes;90;24/07/2018;24/07/2018 00:01:00;Tuesday;Yes;No;No;Long;Medium;No;No;Long;No;No;No;Yes;1;No;No;No;651252;Vlad Larin;No;Yes;Low;Satisfactory;Yes;267036;Levon;Yes;Yes;Low;No
131187;StackUp;2.0;3;Yes;37;19/07/2018;19/07/2018 00:00:00;Thursday;No;No;No;Long;Short;No;No;Long;No;No;No;Yes;1;No;No;No;969626;Guy Bauman;Yes;Yes;Low;Few;Yes;1356841;Chris Welden;Yes;No;Low;No
131192;Jasper;4.0;6;Yes;51;19/07/2018;19/07/2018 00:00:00;Thursday;No;No;No;Medium;Short;No;No;Medium;No;No;No;No;0;No;No;No;540793;Ryo Maruyama;Yes;Yes;Low;Few;No;540793;Ryo Maruyama;Yes;Yes;Low;Yes
131203;Tipalti;1.0;3;Yes;19;04/10/2018;04/10/2018 15:20:17;Thursday;No;No;No;Long;Medium;No;No;Medium;No;Yes;No;No;0;No;No;Yes;1453448;Derek Cheng;No;No;Low;Few;No;1453448;Derek Cheng;No;No;Low;Yes
131206;Tiers;1.0;3;Yes;243;19/07/2018;19/07/2018 00:01:00;Thursday;Yes;No;No;Short;Short;No;No;Medium;No;No;No;Yes;2;No;No;Yes;72708;Ben Tossell;Yes;Yes;Good;Satisfactory;Yes;725031;Joshua Anderton;Yes;Yes;Low;Yes
131215;Music Plug;1.0;1;Yes;34;19/07/2018;19/07/2018 00:00:00;Thursday;No;No;No;Long;Medium;No;No;Short;No;No;No;No;0;No;No;Yes;1353298;Bryant Cope;No;No;Low;Few;Yes;1353298;Bryant Cope;No;No;Low;Yes
131217;Ultimate Cold Email Research;1.0;8;Yes;79;19/07/2018;19/07/2018 04:00:00;Thursday;Yes;No;No;Long;Medium;No;No;Long;No;No;No;No;0;No;No;No;99247;Dylan Langlois;Yes;Yes;Low;Satisfactory;No;1285155;Zak Slayback;No;Yes;Low;Yes
131218;Skin Allies;1.0;1;Yes;31;19/07/2018;19/07/2018 00:01:00;Thursday;Yes;No;No;Medium;Medium;No;No;Long;No;No;No;No;0;No;No;No;2514;Maia Bittner;Yes;Yes;Low;Few;Yes;639537;Nu Dao;Yes;No;Low;No
131221;Early-stage News;1.0;1;Yes;227;19/07/2018;19/07/2018 00:00:00;Thursday;No;No;No;Short;Short;No;No;Long;No;No;No;No;0;No;No;No;1062184;Adith Victor;Yes;Yes;Low;Few;Yes;1062184;Adith Victor;Yes;Yes;Low;Yes
131222;Gimmio;1.0;7;Yes;63;19/07/2018;19/07/2018 00:23:45;Thursday;Yes;No;No;Long;Medium;No;No;Short;No;No;No;No;0;No;No;No;987272;Gordan Banjac;No;No;Low;Few;Yes;987272;Gordan Banjac;No;No;Low;Yes
131226;Langbotic Xiaolang;1.0;2;Yes;24;19/07/2018;19/07/2018 04:04:55;Thursday;Yes;No;No;Long;Short;No;No;Medium;No;Yes;No;No;0;No;No;No;1353496;Liang Shijie;No;No;Low;Few;Yes;1353496;Liang Shijie;No;No;Low;Yes
131230;Telemonetize;1.0;2;Yes;309;19/07/2018;19/07/2018 00:00:02;Thursday;Yes;No;No;Short;Short;No;No;Long;No;No;No;No;0;No;No;No;1065007;Alex Sideris;Yes;No;Low;Few;Yes;1065007;Alex Sideris;Yes;No;Low;Yes
131232;Metri;1.0;3;Yes;43;19/07/2018;19/07/2018 03:50:50;Thursday;Yes;No;No;Medium;Short;No;No;Long;No;Yes;No;Yes;1;No;No;Yes;275214;Costantin;Yes;Yes;Low;Few;Yes;275214;Costantin;Yes;Yes;Low;Yes
131233;CoinSparrow;1.0;1;Yes;57;19/07/2018;19/07/2018 00:04:39;Thursday;Yes;No;No;Medium;Long;No;No;Medium;No;No;No;No;0;No;No;Yes;15562;Jon Russell;Yes;Yes;Low;Few;Yes;7524;Ian Borders;Yes;Yes;Low;Yes
131235;fast-check;1.0;2;No;6;19/07/2018;19/07/2018 00:13:47;Thursday;Yes;No;No;Long;Medium;No;No;Long;No;No;No;No;0;No;No;No;1351301;Nicolas Dubien;No;Yes;Low;Few;No;1351301;Nicolas Dubien;No;Yes;Low;No
131237;Gary Vee Clouds & Dirt Sneakers;1.0;2;No;4;19/07/2018;19/07/2018 00:33:20;Thursday;Yes;No;No;Medium;Short;No;No;Long;No;No;No;No;0;No;No;No;308267;Tyrel Johnson;Yes;Yes;Low;Few;No;61997;Gary Vaynerchuk;Yes;Yes;Good;No
131239;Tagggly;1.0;1;Yes;42;20/07/2018;20/07/2018 00:00:00;Friday;No;No;No;Short;Short;No;No;Medium;No;No;No;No;0;No;No;No;1353625;Jake Geckeler;Yes;No;Low;Few;Yes;1353625;Jake Geckeler;Yes;No;Low;Yes
131241;Iokaste;1.0;3;No;3;19/07/2018;19/07/2018 01:09:39;Thursday;Yes;No;No;Long;Medium;No;No;Short;No;No;No;No;0;No;No;No;1354166;Dimitris Sotiriou;No;Yes;Low;Few;No;1354166;Dimitris Sotiriou;No;Yes;Low;No
131242;Rentger;1.0;5;Yes;95;20/07/2018;20/07/2018 00:00:00;Friday;No;No;No;Long;Short;No;No;Long;No;No;No;No;0;No;No;Yes;1351036;Chema Larrea;No;No;Low;Few;Yes;1351036;Chema Larrea;No;No;Low;Yes
131253;Stock Raptor;1.0;3;No;6;19/07/2018;19/07/2018 03:06:27;Thursday;Yes;No;No;Medium;Medium;No;No;Short;No;No;No;No;0;No;No;No;1353777;Ritabrata Maiti;No;No;Low;Few;No;1353777;Ritabrata Maiti;No;No;Low;No
131255;Go Out Mobile Application;1.0;4;No;2;19/07/2018;19/07/2018 03:34:52;Thursday;Yes;No;No;Long;Short;No;No;Long;No;No;No;No;0;No;No;No;1353990;Amru Elmassad;No;No;Low;Few;No;1353990;Amru Elmassad;No;No;Low;No
131256;Foodielovin’;1.0;3;Yes;210;20/07/2018;20/07/2018 00:00:00;Friday;No;No;No;Short;Medium;No;No;Long;No;No;No;Yes;4;No;No;No;18826;Michal Ptacek;Yes;Yes;Low;Few;Yes;18826;Michal Ptacek;Yes;Yes;Low;Yes
131257;Replayify;1.0;4;Yes;232;20/07/2018;20/07/2018 00:00:00;Friday;No;No;No;Short;Short;No;No;Long;No;No;No;No;0;No;No;Yes;1351794;Pasi Lampinen;Yes;Yes;Low;Few;Yes;1351794;Pasi Lampinen;Yes;Yes;Low;Yes
131261;Nitro X;1.0;5;No;4;19/07/2018;19/07/2018 04:59:26;Thursday;Yes;No;No;Long;Medium;No;No;Short;No;No;No;Yes;1;No;No;No;76668;MikaDo Nguyen;Yes;Yes;Low;Few;No;76668;MikaDo Nguyen;Yes;Yes;Low;No
131262;Team Money;1.0;2;Yes;85;20/07/2018;20/07/2018 00:00:00;Friday;No;No;No;Long;Short;No;No;Medium;No;No;No;No;0;No;No;No;1354470;Amrullah;Yes;Yes;Low;Few;Yes;1354470;Amrullah;Yes;Yes;Low;Yes
131263;Cravingz;1.0;1;No;8;19/07/2018;19/07/2018 05:21:32;Thursday;Yes;No;No;Long;Short;No;No;Medium;No;No;No;No;0;No;No;No;805937;Seong Lee;No;No;Low;Few;No;805937;Seong Lee;No;No;Low;No
131268;Marbble;1.0;7;No;9;19/07/2018;19/07/2018 06:22:34;Thursday;Yes;No;No;Long;Long;No;No;Medium;No;No;No;No;0;No;No;No;888420;Jérémy Pollet;No;Yes;Low;Few;Yes;888420;Jérémy Pollet;No;Yes;Low;No
131271;The World Hockey Championships Game on Apple App Store and Google Play;1.0;6;No;4;19/07/2018;19/07/2018 07:09:19;Thursday;Yes;No;No;Medium;Short;No;No;Short;No;No;No;No;0;No;No;No;408110;Touch and Fun Games;No;No;Low;Few;No;1343127;Mukul Verma;No;Yes;Low;No
131273;Oscar the world’s first AI trash can;1.0;3;No;54;19/07/2018;19/07/2018 07:48:27;Thursday;Yes;No;No;Long;Short;No;No;Long;No;Yes;No;Yes;1;No;No;Yes;2872;Roc;Yes;Yes;Low;Satisfactory;Yes;340833;Long Nguyen;Yes;Yes;Low;Yes
131274;Meals;1.0;2;Yes;173;19/07/2018;20/07/2018 00:00:00;Friday;No;No;No;Long;Short;No;No;Long;No;No;No;No;0;No;No;Yes;1330228;Greg Szydlo;Yes;Yes;Low;Few;Yes;1330228;Greg Szydlo;Yes;Yes;Low;Yes
131276;My Browser;1.0;2;Yes;351;19/07/2018;19/07/2018 08:50:25;Thursday;Yes;No;No;Short;Short;No;No;Long;No;No;No;No;0;No;No;Yes;90619;Chris Enns;Yes;Yes;Low;Satisfactory;Yes;244668;Andy Bell;Yes;Yes;Low;Yes
131277;Rocket;6.0;1;No;5;19/07/2018;19/07/2018 09:03:15;Thursday;No;No;No;Medium;Short;No;No;Short;No;No;No;No;0;No;No;No;90619;Chris Enns;Yes;Yes;Low;Satisfactory;No;81468;Matthew Palmer;Yes;Yes;Low;No
131279;badass ecommerce shirt;1.0;2;No;3;19/07/2018;19/07/2018 09:41:11;Thursday;No;No;No;Short;Short;No;No;Long;No;No;No;No;0;No;No;No;375385;Guy Licata;Yes;Yes;Low;Few;Yes;1042226;imogen;Yes;Yes;Low;No
131282;Karl Weather 2.0;2.0 ;2;Yes;82;19/07/2018;19/07/2018 10:38:14;Thursday;No;No;No;Long;Short;No;No;Long;No;No;No;No;0;No;No;Yes;1050338;Chase;Yes;Yes;Low;Few;Yes;1356876;Karl Weather;Yes;Yes;Low;No
131283;EquityStat;1.0;2;No;3;19/07/2018;19/07/2018 10:40:39;Thursday;No;No;No;Medium;Short;No;No;Short;No;No;No;No;0;No;No;No;1353255;Karl;Yes;No;Low;Few;No;1353255;Karl;Yes;No;Low;No
131284;RemoteHabits;1.0;4;Yes;46;19/07/2018;19/07/2018 10:41:14;Thursday;No;No;No;Medium;Medium;No;No;Long;No;No;No;No;0;No;No;Yes;4552;Brad Jasper;Yes;Yes;Low;Few;Yes;4552;Brad Jasper;Yes;Yes;Low;Yes
131285;Rubberduck;1.0;3;Yes;208;19/07/2018;19/07/2018 11:14:19;Thursday;No;No;No;Long;Medium;No;No;Short;No;No;No;No;0;No;No;Yes;10815;Moritz Plassnig;Yes;Yes;Low;Few;Yes;512281;Arjun Attam;Yes;Yes;Low;Yes
131287;Online Boutique Phone App;1.0;2;No;2;19/07/2018;19/07/2018 11:30:08;Thursday;No;No;No;Medium;Medium;No;No;Medium;No;No;No;No;0;No;No;No;783458;Nick Sarro;Yes;No;Low;Few;No;783458;Nick Sarro;Yes;No;Low;No
131291;Alex Martynov;1.0;3;No;3;19/07/2018;19/07/2018 14:29:06;Thursday;No;No;No;Long;Short;No;No;Long;No;No;No;No;0;No;No;No;210796;Rengised;Yes;No;Low;Few;No;210796;Rengised;Yes;No;Low;No
131293;Timechain;1.0;2;No;4;19/07/2018;19/07/2018 15:09:51;Thursday;No;No;No;Short;Short;No;No;Medium;No;No;No;No;0;No;No;No;965502;Phil (PA) Rivard;Yes;Yes;Low;Few;No;906855;Eamon Leonard;No;No;Low;No
131296;Gourgane;1.0;3;No;17;19/07/2018;19/07/2018 17:27:03;Thursday;No;No;No;Long;Short;No;No;Long;No;No;No;No;0;No;No;No;788993;Mouad Anani;No;No;Low;Few;Yes;1057026;Olivier Falardeau;No;No;Low;Yes
131298;Wedsites;1.0;5;Yes;106;19/07/2018;20/07/2018 00:00:00;Friday;No;No;No;Long;Medium;No;No;Long;No;No;No;No;0;No;No;No;862866;Ayla;Yes;Yes;Low;Few;Yes;862866;Ayla;Yes;Yes;Low;Yes
131302;Splash The Teacher;1.0;1;No;4;19/07/2018;19/07/2018 20:19:44;Thursday;No;No;No;Long;Short;No;No;Medium;No;No;No;No;0;No;No;No;1353504;IuvenisOffical;Yes;Yes;Low;Few;No;1353504;IuvenisOffical;Yes;Yes;Low;No
131303;Secure My Website;1.0;1;Yes;564;19/07/2018;20/07/2018 00:23:50;Friday;Yes;No;No;Long;Short;No;No;Long;No;No;No;Yes;2;No;No;Yes;1345548;Shan Pesaru;No;Yes;Low;Few;Yes;1345548;Shan Pesaru;No;Yes;Low;Yes
131305;Perfhack;1.0;2;No;6;19/07/2018;19/07/2018 21:35:33;Thursday;No;No;No;Long;Medium;No;No;Long;No;No;No;No;0;No;No;No;1354845;Sripal Vindyala;No;Yes;Low;Few;No;1354845;Sripal Vindyala;No;Yes;Low;No
131311;NIFTYgallery;1.0;1;Yes;70;20/07/2018;20/07/2018 00:00:43;Friday;Yes;No;No;Medium;Medium;No;No;Long;No;No;No;No;0;No;No;No;2381;Todd Goldberg;Yes;Yes;Low;Satisfactory;Yes;5063;Karl White;Yes;No;Low;No
131312;Drulz;1.0;3;Yes;133;20/07/2018;20/07/2018 00:38:06;Friday;Yes;No;No;Medium;Short;No;No;Medium;No;No;No;No;0;No;No;Yes;1272079;Jeffrey Flynt;Yes;No;Low;Few;Yes;1272079;Jeffrey Flynt;Yes;No;Low;Yes
131313;Zero AM;1.0;5;Yes;50;20/07/2018;20/07/2018 00:06:59;Friday;Yes;No;No;Long;Short;No;No;Short;Yes;No;No;Yes;1;No;No;No;1355126;Anshul Sojatia;Yes;Yes;Low;Few;Yes;1355126;Anshul Sojatia;Yes;Yes;Low;Yes
131315;Navigating Emerging Technologies;1.0;2;No;3;20/07/2018;20/07/2018 00:12:32;Friday;Yes;No;No;Long;Short;No;No;Medium;No;No;No;No;0;No;No;No;419871;Matthias Koller;Yes;Yes;Low;Few;No;419871;Matthias Koller;Yes;Yes;Low;No
131316;Preview Hunt;1.0;4;Yes;1267;20/07/2018;20/07/2018 00:40:57;Friday;Yes;No;No;Short;Short;No;No;Long;No;Yes;Yes;Yes;1;No;No;Yes;345896;Andrey  Azimov;Yes;Yes;Low;Satisfactory;Yes;949559;Max;Yes;Yes;Low;Yes
131319;Recruitd;1.0;3;Yes;167;20/07/2018;21/07/2018 00:00:00;Saturday;No;No;Yes;Short;Medium;No;No;Medium;No;No;No;Yes;1;No;No;No;1353621;Antonio;Yes;No;Low;Few;Yes;1353621;Antonio;Yes;No;Low;Yes
131321;Eggshell;1.0;2;Yes;75;20/07/2018;21/07/2018 00:00:00;Saturday;No;No;Yes;Medium;Short;No;No;Medium;No;No;No;No;0;No;No;No;83170;Yoav Anaki;Yes;No;Low;Few;Yes;83170;Yoav Anaki;Yes;No;Low;Yes
131322;Lunar 2.0;2.0 ;3;Yes;217;20/07/2018;21/07/2018 00:00:00;Saturday;No;No;Yes;Long;Medium;Yes;No;Long;No;No;No;Yes;1;No;No;No;404742;Alin Panaitiu;Yes;No;Low;Few;Yes;404742;Alin Panaitiu;Yes;No;Low;Yes
131324;Between The Walls;1.0;1;No;4;20/07/2018;20/07/2018 02:36:59;Friday;Yes;No;No;Medium;Short;No;No;Medium;No;Yes;No;No;0;No;No;No;948263;Sonia Falana-Wysocka;No;Yes;Low;Few;Yes;1223090;Wojciech Wysocki;No;No;Low;No
131326;Cognifyd;1.0;2;No;17;20/07/2018;21/07/2018 00:00:00;Saturday;No;No;Yes;Long;Short;No;No;Medium;No;No;No;No;0;No;No;Yes;989962;Afshana Diya;Yes;Yes;Low;Few;Yes;14201;Will Murphy;Yes;Yes;Low;No
131327;LeadCandy;1.0;5;Yes;70;20/07/2018;20/07/2018 02:57:16;Friday;Yes;No;No;Long;Short;No;Yes;Long;No;Yes;No;No;0;Yes;No;No;79;Kevin William David;Yes;Yes;Low;Satisfactory;Yes;11983;rachna;Yes;Yes;Low;Yes
131328;sourcingBot;1.0;3;No;4;20/07/2018;20/07/2018 03:05:49;Friday;Yes;No;No;Short;Short;Yes;Yes;Medium;No;No;No;No;0;No;No;No;1354067;Ran Oren;No;No;Low;Few;No;1354067;Ran Oren;No;No;Low;No
131330;Token Launcher;2.0;4;No;6;20/07/2018;20/07/2018 05:25:10;Friday;Yes;No;No;Short;Short;No;No;Long;No;No;No;No;0;No;No;No;1279669;Vaibhav Shukla;No;Yes;Low;Few;No;1279669;Vaibhav Shukla;No;Yes;Low;No
131331;GoBot;3.0;8;No;3;20/07/2018;20/07/2018 05:25:54;Friday;Yes;No;No;Medium;Short;No;No;Long;No;No;No;Yes;3;No;No;No;134679;Mohit Badaya;Yes;Yes;Low;Few;No;456722;Max Ronai;Yes;Yes;Low;No
