post_id;post_name;version;tags_number;is_featured;score;created_at_day;created_at_daytime;launched_day;is_best_time_to_launch;is_best_day_to_launch;is_weekend;positive_description_sentiment;negative_description_sentiment;discretized_positive_description_score;discretized_negative_description_score;discretized_neutral_description_score;text_description_length;sentence_length_in_the_description;bullet_points_explicit_features;emoji_in_description;tagline_length;emoji_in_tagline;are_there_video;are_there_tweetable_images;are_there_gif_images;number_of_gif;offers;promo_discount_codes;are_there_questions;hunter_id;hunter_name;hunter_has_twitter;hunter_has_website;hunter_followers;hunter_apps_made;hunter_follows_up_on_comments;hunter_is_maker;maker_id;maker_name;maker_has_twitter;maker_has_website;maker_followers;maker_follows_up_on_comments;maker_positive_comment;maker_negative_comment;discretized_maker_positive_comment_score;discretized_maker_negative_comment_score;discretized_maker_neutral_comment_score;others_positive_comment;others_negative_comment;discretized_others_positive_comment_score;discretized_others_negative_comment_score;discretized_others_neutral_comment_score;topic
152452;Marketing Teams of The Future;1.0;10;Yes;495;25/04/2019;25/04/2019 01:19:57;Thursday;Yes;No;No;1;-1;False;False;True;Medium;Medium;No;No;Long;No;No;No;No;0;No;No;Yes;474902;Vlad Calus;Yes;Yes;Low;Low;No;Yes;474902;Vlad Calus;Yes;Yes;Low;Yes;3;-2;True;True;False;1;-1;False;False;True;creativity
152500;Emoji Maker;2.0;1;Yes;112;27/04/2019;27/04/2019 00:00:00;Saturday;No;No;Yes;1;-1;False;False;True;Short;Short;No;No;Medium;No;No;No;No;0;No;No;No;69586;Dean;Yes;No;Low;Low;No;No;998230;Kohai;Yes;No;Low;No;1;-1;False;False;True;3;-2;True;True;False;community
152510;Metro Retro;1.0;4;Yes;125;28/04/2019;28/04/2019 02:14:21;Sunday;Yes;No;Yes;4;-1;True;False;False;Medium;Medium;No;No;Medium;No;Yes;No;No;0;No;No;No;1790620;Stephen Whitfield;No;No;Low;Low;No;Yes;1790620;Stephen Whitfield;No;No;Low;Yes;1;-1;False;False;True;1;-1;False;False;True;creativity
152530;Janeous;1.0;3;Yes;36;27/04/2019;27/04/2019 00:00:00;Saturday;No;No;Yes;2;-1;True;False;False;Medium;Short;No;No;Long;No;No;No;Yes;4;No;No;No;1709498;Shana Lynde;No;Yes;Low;Low;No;Yes;1709498;Shana Lynde;No;Yes;Low;Yes;3;-2;True;True;False;1;-1;False;False;True;web development
152560;MacMenuBar;1.0;1;Yes;635;28/04/2019;28/04/2019 00:00:00;Sunday;No;No;Yes;2;-4;True;True;False;Medium;Short;No;No;Medium;No;No;No;No;0;No;No;No;1398825;Luuk Koelman;Yes;Yes;Low;Low;No;Yes;1398825;Luuk Koelman;Yes;Yes;Low;Yes;3;-2;True;True;False;1;-1;False;False;True;creativity
152568;Freshtrip;1.0;3;Yes;35;27/04/2019;27/04/2019 00:00:00;Saturday;No;No;Yes;2;-1;True;False;False;Medium;Short;No;No;Long;No;No;No;No;0;No;No;No;1315068;Charles Postiaux;No;Yes;Low;Medium;No;Yes;1315068;Charles Postiaux;No;Yes;Low;Yes;1;-1;False;False;True;1;-1;False;False;True;creativity
152571;Post Editor for Instagram;1.0;1;Yes;200;27/04/2019;27/04/2019 03:49:41;Saturday;Yes;No;Yes;3;-1;True;False;False;Medium;Medium;No;No;Long;No;No;No;No;0;No;No;No;1701907;911;Yes;No;Low;Low;No;Yes;1701907;911;Yes;No;Low;No;1;-1;False;False;True;1;-1;False;False;True;creativity
152581;Telejoin.pro;1.0;0;Yes;126;27/04/2019;27/04/2019 00:00:00;Saturday;No;No;Yes;2;-2;True;True;False;Medium;Short;No;No;Long;Yes;No;No;No;0;No;No;No;1438775;Oleg  Vovk;No;No;Low;Low;No;Yes;1438775;Oleg  Vovk;No;No;Low;No;1;-1;False;False;True;1;-1;False;False;True;web development
152586;Cooler;2.0;0;Yes;75;26/04/2019;26/04/2019 10:21:38;Friday;No;No;No;2;-1;True;False;False;Medium;Short;No;No;Long;No;No;No;No;0;No;No;No;10249;Anthony V;Yes;Yes;Low;Low;No;Yes;10249;Anthony V;Yes;Yes;Low;Yes;4;-3;True;True;False;1;-1;False;False;True;community
152587;VectorPad;1.0;5;Yes;70;28/04/2019;28/04/2019 00:00:00;Sunday;No;No;Yes;2;-1;True;False;False;Medium;Medium;No;No;Medium;No;No;No;No;0;No;No;No;48581;Vidit Bhargava;Yes;Yes;Low;Low;No;Yes;48581;Vidit Bhargava;Yes;Yes;Low;Yes;1;-1;False;False;True;1;-1;False;False;True;community
152589;CannaBuzz;1.0;4;Yes;54;27/04/2019;27/04/2019 09:24:00;Saturday;No;No;Yes;2;-1;True;False;False;Medium;Short;No;No;Medium;No;No;No;No;0;No;No;No;3899;Sam Houston;Yes;Yes;Low;Low;No;Yes;3899;Sam Houston;Yes;Yes;Low;Yes;4;-2;True;True;False;1;-1;False;False;True;community
152590;Thundr;1.0;1;Yes;81;27/04/2019;27/04/2019 04:05:28;Saturday;Yes;No;Yes;1;-1;False;False;True;Medium;Short;No;No;Long;No;Yes;No;No;0;No;No;Yes;1781228;Guy Margalit;Yes;Yes;Low;Low;No;Yes;1781228;Guy Margalit;Yes;Yes;Low;Yes;1;-1;False;False;True;1;-1;False;False;True;web development
152591;Ultimate SaaS Guide;1.0;4;Yes;615;27/04/2019;27/04/2019 00:00:00;Saturday;No;No;Yes;4;-2;True;True;False;Medium;Short;No;Yes;Long;No;Yes;No;Yes;1;No;No;No;93252;Jason M. Lemkin;Yes;Yes;Medium;High;Yes;No;1836391;Faith Storey;Yes;No;Low;No;1;-1;False;False;True;4;-1;True;False;False;web development
152593;Talentum;1.0;3;Yes;28;27/04/2019;27/04/2019 00:00:00;Saturday;No;No;Yes;2;-1;True;False;False;Medium;Short;No;No;Short;No;No;No;No;0;No;No;No;1835024;József Ivanics;No;No;Low;Low;No;Yes;1835024;József Ivanics;No;No;Low;Yes;1;-1;False;False;True;1;-1;False;False;True;creativity
152597;Self-Match;1.0;2;No;2;27/04/2019;27/04/2019 18:00:00;Saturday;No;No;Yes;2;-1;True;False;False;Medium;Short;No;No;Long;No;No;No;No;0;No;No;No;1835080;Tatiana Kolesnikov;No;Yes;Low;Low;No;Yes;1835080;Tatiana Kolesnikov;No;Yes;Low;No;1;-1;False;False;True;1;-1;False;False;True;web development
152600;Hidden;2.0;3;No;90;27/04/2019;27/04/2019 00:01:00;Saturday;Yes;No;Yes;1;-2;False;True;False;Medium;Short;No;No;Medium;No;Yes;No;No;0;No;No;No;126080;Ken Savage;Yes;Yes;Low;Low;Yes;No;1372594;Bjorn;No;No;Low;No;1;-1;False;False;True;1;-1;False;False;True;community
152604;Corpus;1.0;2;Yes;89;27/04/2019;27/04/2019 00:00:22;Saturday;Yes;No;Yes;2;-1;True;False;False;Medium;Short;No;No;Medium;No;No;No;No;0;No;No;No;203966;Udara Jay;Yes;Yes;Low;Medium;No;Yes;203966;Udara Jay;Yes;Yes;Low;Yes;1;-1;False;False;True;1;-1;False;False;True;web development
152615;Crypto Project Name Generator;1.0;2;Yes;50;27/04/2019;27/04/2019 00:01:00;Saturday;Yes;No;Yes;2;-1;True;False;False;Short;Medium;No;No;Medium;No;No;Yes;Yes;1;No;No;No;115289;Tamas Torok;Yes;Yes;Low;Medium;No;Yes;115289;Tamas Torok;Yes;Yes;Low;Yes;1;-1;False;False;True;1;-1;False;False;True;community
152617;Paste.Work;1.0;3;Yes;131;27/04/2019;27/04/2019 03:47:10;Saturday;Yes;No;Yes;2;-1;True;False;False;Medium;Long;No;No;Short;No;Yes;No;Yes;1;No;No;No;1571290;Tanish Sehgal;No;No;Low;Low;No;Yes;1571290;Tanish Sehgal;No;No;Low;Yes;4;-1;True;False;False;1;-1;False;False;True;community
152627;viaOTP;1.0;2;No;3;27/04/2019;27/04/2019 05:34:54;Saturday;Yes;No;Yes;1;-1;False;False;True;Medium;Short;No;No;Medium;No;No;No;No;0;No;No;Yes;650820;Sonal Savaratkar;Yes;No;Low;Low;No;Yes;650820;Sonal Savaratkar;Yes;No;Low;Yes;2;-2;True;True;False;1;-1;False;False;True;community
152635;Sneakers123;1.0;3;Yes;285;28/04/2019;28/04/2019 00:00:00;Sunday;No;No;Yes;2;-2;True;True;False;Medium;Short;No;No;Long;No;No;No;Yes;2;No;No;Yes;44274;atHadi;Yes;Yes;Low;Low;No;Yes;44274;atHadi;Yes;Yes;Low;Yes;3;-1;True;False;False;1;-1;False;False;True;creativity
152638;Floor Plan Agency;1.0;4;Yes;68;28/04/2019;28/04/2019 01:58:30;Sunday;Yes;No;Yes;2;-2;True;True;False;Medium;Short;No;No;Long;No;No;No;No;0;No;No;No;1777592;Daniel Cal;No;No;Low;Low;No;Yes;1777592;Daniel Cal;No;No;Low;Yes;2;-1;True;False;False;1;-1;False;False;True;creativity
152642;Contrast Safe;1.0;6;Yes;98;27/04/2019;29/04/2019 00:00:00;Monday;No;No;No;1;-2;False;True;False;Short;Medium;No;No;Long;No;No;No;No;0;Yes;No;Yes;1726480;Razvan Aurariu;No;No;Low;Low;No;Yes;1726480;Razvan Aurariu;No;No;Low;Yes;1;-1;False;False;True;1;-1;False;False;True;creativity
152653;JustSketchMe;1.0;6;Yes;108;28/04/2019;28/04/2019 01:45:06;Sunday;Yes;No;Yes;1;-2;False;True;False;Medium;Short;No;No;Medium;No;No;No;No;0;No;No;No;1735085;Herman;Yes;No;Low;Low;No;Yes;1735085;Herman;Yes;No;Low;Yes;1;-1;False;False;True;1;-1;False;False;True;creativity
152654;Coin Dash;1.0;5;Yes;67;04/05/2019;04/05/2019 00:00:00;Saturday;No;No;Yes;3;-1;True;False;False;Medium;Short;No;No;Medium;No;No;No;No;0;No;No;Yes;121650;Shaun Reinhold;Yes;No;Low;Low;No;Yes;121650;Shaun Reinhold;Yes;No;Low;Yes;3;-1;True;False;False;1;-1;False;False;True;creativity
152662;Style Mate;1.0;1;No;3;27/04/2019;27/04/2019 16:30:58;Saturday;No;No;Yes;1;-1;False;False;True;Medium;Medium;No;No;Long;No;Yes;No;Yes;1;No;No;No;876251;Vip Sitaraman;Yes;Yes;Low;Low;No;No;258715;Florian Schulz;Yes;Yes;Low;No;1;-1;False;False;True;1;-1;False;False;True;creativity
152665;Shwabler.com;1.0;2;No;4;27/04/2019;27/04/2019 17:28:56;Saturday;No;No;Yes;2;-1;True;False;False;Short;Short;No;No;Long;No;No;No;No;0;No;No;No;1785772;Andrey Muhin;No;No;Low;Low;No;Yes;1785772;Andrey Muhin;No;No;Low;No;1;-1;False;False;True;1;-1;False;False;True;web development
152667;Foundit!;1.0;5;Yes;152;28/04/2019;28/04/2019 01:46:22;Sunday;Yes;No;Yes;2;-3;True;True;False;Medium;Short;No;Yes;Long;No;No;No;Yes;1;No;No;No;950917;Adem Kouki;No;Yes;Low;Low;No;Yes;950917;Adem Kouki;No;Yes;Low;Yes;3;-2;True;True;False;1;-1;False;False;True;community
152669;Frozonic;1.0;3;Yes;41;27/04/2019;29/04/2019 00:00:00;Monday;No;No;No;1;-1;False;False;True;Medium;Medium;No;No;Medium;No;No;No;No;0;No;No;No;1046271;Sebastian Jimenez V.;No;Yes;Low;Low;No;Yes;1046271;Sebastian Jimenez V.;No;Yes;Low;Yes;1;-1;False;False;True;1;-1;False;False;True;creativity
152671;Dictate Emojis;1.0;3;No;2;27/04/2019;27/04/2019 22:08:36;Saturday;No;No;Yes;3;-1;True;False;False;Medium;Short;No;No;Short;No;Yes;No;No;0;No;No;No;1835458;VoycSys;No;No;Low;Low;No;Yes;1835458;VoycSys;No;No;Low;Yes;2;-1;True;False;False;1;-1;False;False;True;web development
152673;9 GANS;1.0;4;Yes;98;28/04/2019;28/04/2019 02:17:59;Sunday;Yes;No;Yes;1;-1;False;False;True;Medium;Short;No;No;Medium;No;No;No;No;0;No;No;Yes;1752675;BT;No;Yes;Low;Low;No;Yes;1752675;BT;No;Yes;Low;Yes;2;-3;True;True;False;1;-1;False;False;True;web development
152675;Highlight;2.0;3;Yes;140;28/04/2019;28/04/2019 01:45:24;Sunday;Yes;No;Yes;1;-1;False;False;True;Short;Short;No;No;Long;No;No;No;Yes;1;No;No;Yes;412362;Shree;No;Yes;Low;Low;No;Yes;412362;Shree;No;Yes;Low;Yes;3;-1;True;False;False;1;-1;False;False;True;community
152677;ONE Mini;1.0;8;Yes;58;28/04/2019;28/04/2019 01:48:41;Sunday;Yes;No;Yes;1;-1;False;False;True;Medium;Long;No;No;Long;No;Yes;No;No;0;No;No;No;1493872;Wells Tu;No;No;Low;Low;No;Yes;1493872;Wells Tu;No;No;Low;Yes;3;-2;True;True;False;1;-1;False;False;True;creativity
152700;OK Productive - 19: Optimization Trap;1.0;1;No;2;28/04/2019;28/04/2019 15:15:58;Sunday;No;No;Yes;1;-3;False;True;False;Medium;Short;No;No;Long;No;No;No;No;0;No;No;No;177725;Erik Gillespie;Yes;Yes;Low;Medium;No;No;724210;leogdion;Yes;No;Low;No;1;-1;False;False;True;1;-1;False;False;True;web development
152835;WhatsApp Business iOS;1.0;4;Yes;349;30/04/2019;30/04/2019 00:01:00;Tuesday;Yes;No;No;1;-1;False;False;True;Medium;Medium;No;No;Long;No;No;No;No;0;No;No;No;18280;Chris Messina;Yes;Yes;Medium;Medium;Yes;No;9950;Amrit Pal;Yes;Yes;Low;No;1;-1;False;False;True;4;-2;True;True;False;web development
152838;metrics.coffee;1.0;1;Yes;352;30/04/2019;30/04/2019 00:13:00;Tuesday;Yes;Yes;No;1;-1;False;False;True;Short;Short;No;No;Long;No;Yes;No;No;0;No;No;No;615480;Siddharth Kshetrapal;Yes;Yes;Low;Low;No;Yes;615480;Siddharth Kshetrapal;Yes;Yes;Low;Yes;4;-3;True;True;False;1;-1;False;False;True;web development
152847;Flight Icons;1.0;2;Yes;316;30/04/2019;30/04/2019 01:47:00;Tuesday;Yes;Yes;No;1;-1;False;False;True;Medium;Short;No;No;Long;No;No;No;Yes;1;No;No;No;1830992;Brodie Pointon;Yes;Yes;Low;Low;No;Yes;1830992;Brodie Pointon;Yes;Yes;Low;Yes;4;-1;True;False;False;1;-1;False;False;True;creativity
152855;CoinsCrate;1.0;4;Yes;413;30/04/2019;30/04/2019 03:00:15;Tuesday;Yes;No;No;3;-1;True;False;False;Medium;Medium;No;No;Long;No;No;No;Yes;1;No;No;Yes;1109990;Piotr Miłoszewski;No;No;Low;Low;No;Yes;1109990;Piotr Miłoszewski;No;No;Low;Yes;3;-1;True;False;False;1;-1;False;False;True;community
152980;When To Launch;3.0;0;Yes;833;01/05/2019;01/05/2019 00:05:29;Wednesday;Yes;No;No;1;-1;False;False;True;Medium;Medium;No;No;Long;No;No;No;No;0;No;No;Yes;1255625;Vignesh Vaidyanathan;No;No;Low;Low;No;Yes;1255625;Vignesh Vaidyanathan;No;No;Low;Yes;3;-2;True;True;False;1;-1;False;False;True;web development
153033;Ask Roboflow;1.0;3;Yes;325;04/05/2019;04/05/2019 00:00:00;Saturday;No;No;Yes;1;-2;False;True;False;Short;Medium;No;No;Medium;No;No;No;Yes;1;No;No;Yes;6073;Brad Dwyer;Yes;Yes;Low;Low;No;Yes;6073;Brad Dwyer;Yes;Yes;Low;Yes;2;-2;True;True;False;1;-1;False;False;True;web development
153130;Treo 2.0;2.0;3;Yes;257;03/05/2019;03/05/2019 00:00:00;Friday;No;No;No;2;-1;True;False;False;Medium;Short;No;No;Long;No;No;No;No;0;No;No;Yes;636953;Aleksey Kulikov;Yes;Yes;Low;Low;No;Yes;636953;Aleksey Kulikov;Yes;Yes;Low;Yes;1;-1;False;False;True;1;-1;False;False;True;community
153153;APIs With GitHub;1.0;3;Yes;488;03/05/2019;03/05/2019 00:47:17;Friday;Yes;No;No;1;-1;False;False;True;Medium;Short;No;No;Medium;No;Yes;No;Yes;2;No;No;Yes;1368436;Mohd Danish;Yes;Yes;Low;Low;No;Yes;1368436;Mohd Danish;Yes;Yes;Low;Yes;4;-2;True;True;False;1;-1;False;False;True;community
153156;Callbell Chat Widget;3.0;4;Yes;563;08/05/2019;08/05/2019 04:03:54;Wednesday;Yes;No;No;2;-1;True;False;False;Medium;Short;No;Yes;Long;No;No;No;Yes;6;No;No;No;1500000;Carlo Morandi;No;No;Low;Low;Yes;No;1693022;Gianluca Bargelli;Yes;No;Low;Yes;3;-1;True;False;False;4;-3;True;True;False;web development
153183;PM Starter Pack;1.0;4;Yes;834;05/05/2019;05/05/2019 00:00:00;Sunday;No;No;Yes;1;-1;False;False;True;Short;Medium;No;No;Long;No;No;No;No;0;No;No;No;1452105;Angela;No;No;Low;Low;No;Yes;1452105;Angela;No;No;Low;Yes;2;-1;True;False;False;1;-1;False;False;True;creativity
153189;Courseroot 2.0;2.0;2;Yes;278;03/05/2019;03/05/2019 00:09:38;Friday;Yes;No;No;2;-2;True;True;False;Medium;Medium;No;Yes;Medium;No;No;No;No;0;No;No;Yes;1345724;Valentijn v/den Hout;Yes;Yes;Low;Low;No;Yes;1345724;Valentijn v/den Hout;Yes;Yes;Low;Yes;4;-2;True;True;False;1;-1;False;False;True;creativity
153231;KCards;1.0;8;Yes;85;04/05/2019;04/05/2019 00:00:00;Saturday;No;No;Yes;1;-1;False;False;True;Medium;Short;No;No;Short;No;No;No;No;0;No;No;No;1838556;Vertigo 101;No;No;Low;Low;No;Yes;1838556;Vertigo 101;No;No;Low;Yes;1;-1;False;False;True;1;-1;False;False;True;community
153244;Code News;1.0;3;Yes;123;04/05/2019;04/05/2019 00:00:00;Saturday;No;No;Yes;2;-1;True;False;False;Medium;Short;No;No;Long;No;No;No;No;0;No;No;No;851323;Cruceat Rares;Yes;No;Low;Low;Yes;No;99584;Romeo Onisim;Yes;Yes;Low;No;1;-1;False;False;True;1;-4;False;True;False;creativity
153245;Cattous;1.0;3;Yes;79;04/05/2019;04/05/2019 00:09:24;Saturday;Yes;No;Yes;2;-2;True;True;False;Medium;Medium;No;Yes;Long;No;No;No;No;0;No;No;No;1582621;Imed Adel;Yes;Yes;Low;Low;No;Yes;1582621;Imed Adel;Yes;Yes;Low;Yes;1;-1;False;False;True;1;-1;False;False;True;creativity
153249;CoDiff;1.0;3;Yes;117;04/05/2019;04/05/2019 00:00:00;Saturday;No;No;Yes;3;-2;True;True;False;Medium;Medium;No;No;Medium;No;No;No;Yes;3;No;No;No;1844639;Jared Siskin;No;No;Low;Low;Yes;No;1846038;David Armanious;No;No;Low;No;1;-1;False;False;True;1;-1;False;False;True;community
153264;Hacker Feed;1.0;3;Yes;433;04/05/2019;04/05/2019 00:00:00;Saturday;No;No;Yes;3;-1;True;False;False;Short;Medium;No;No;Medium;No;No;No;No;0;No;No;Yes;813102;Ken Toh;Yes;No;Low;Low;No;Yes;813102;Ken Toh;Yes;No;Low;Yes;2;-5;True;True;False;1;-1;False;False;True;community
153296;Memory Hacker;1.0;4;Yes;380;05/05/2019;05/05/2019 00:00:00;Sunday;No;No;Yes;2;-1;True;False;False;Medium;Medium;No;No;Long;Yes;No;No;No;0;No;No;No;1846444;Bikramjit Dasgupta;No;No;Low;Low;No;Yes;1846444;Bikramjit Dasgupta;No;No;Low;Yes;2;-1;True;False;False;1;-1;False;False;True;web development
153368;Paper.coffee;1.0;2;Yes;301;06/05/2019;06/05/2019 00:00:00;Monday;No;No;No;3;-1;True;False;False;Short;Short;No;Yes;Short;No;No;No;No;0;No;No;Yes;773313;Tony Kim;Yes;Yes;Low;Low;No;Yes;773313;Tony Kim;Yes;Yes;Low;Yes;3;-1;True;False;False;1;-1;False;False;True;creativity
153401;Frontnd;1.0;4;Yes;706;07/05/2019;07/05/2019 01:30:18;Tuesday;Yes;Yes;No;2;-3;True;True;False;Medium;Short;No;No;Long;No;No;No;No;0;No;No;No;18280;Chris Messina;Yes;Yes;Medium;Medium;No;No;554549;Angelo LM;No;Yes;Low;Yes;4;-3;True;True;False;4;-3;True;True;False;community
153407;Design Starter Kit for Sketch;1.0;3;Yes;522;06/05/2019;06/05/2019 02:43:38;Monday;Yes;Yes;No;1;-1;False;False;True;Short;Short;No;No;Medium;No;No;No;Yes;1;Yes;No;No;530506;Ruslan Latypov;Yes;No;Low;Medium;Yes;No;616880;Anton Mishin;No;No;Low;No;1;-1;False;False;True;4;-1;True;False;False;creativity
153478;Zen Flowchart;1.0;2;Yes;1011;09/05/2019;09/05/2019 00:09:16;Thursday;Yes;No;No;1;-1;False;False;True;Medium;Medium;No;No;Medium;No;No;No;Yes;1;No;No;Yes;77970;Nick Hoang;Yes;No;Low;Low;No;Yes;77970;Nick Hoang;Yes;No;Low;Yes;4;-1;True;False;False;1;-1;False;False;True;community
153575;Ficture;1.0;3;Yes;491;08/05/2019;08/05/2019 00:00:00;Wednesday;No;No;No;3;-1;True;False;False;Medium;Short;No;No;Medium;No;No;No;No;0;No;No;No;2287;Meng To;Yes;Yes;Medium;Medium;No;No;1726206;Mac Yoo;Yes;No;Low;Yes;4;-1;True;False;False;4;-2;True;True;False;creativity
153662;Hipcamp;2.0;0;Yes;270;08/05/2019;08/05/2019 09:06:52;Wednesday;No;No;No;1;-1;False;False;True;Medium;Long;No;No;Long;No;No;No;No;0;No;No;No;11104;Alyssa Ravasio;Yes;Yes;Low;Low;No;No;224360;Derek Reynolds;Yes;Yes;Low;No;1;-1;False;False;True;1;-1;False;False;True;web development
153769;Make My Link Longer;1.0;4;Yes;736;10/05/2019;10/05/2019 00:00:00;Friday;No;No;No;3;-1;True;False;False;Medium;Short;No;No;Medium;No;Yes;No;Yes;1;No;No;Yes;548681;Nik McFly;Yes;Yes;Low;Low;Yes;No;55669;Eugene Kudashev;Yes;Yes;Low;Yes;5;-2;True;True;False;4;-3;True;True;False;community
153841;FastCharts;1.0;9;Yes;156;12/05/2019;12/05/2019 00:00:00;Sunday;No;No;Yes;2;-1;True;False;False;Medium;Medium;No;No;Long;Yes;No;No;No;0;No;No;No;1857847;Ashoor Namrood;No;No;Low;Low;No;Yes;1857847;Ashoor Namrood;No;No;Low;No;1;-1;False;False;True;1;-1;False;False;True;community
153846;ClearStatus;1.0;4;Yes;234;12/05/2019;12/05/2019 00:00:00;Sunday;No;No;Yes;1;-1;False;False;True;Medium;Short;No;No;Long;No;Yes;No;No;0;No;No;Yes;1792321;Yannick Gaultier;No;No;Low;Low;No;Yes;1792321;Yannick Gaultier;No;No;Low;Yes;1;-2;False;True;False;1;-1;False;False;True;community
153860;Bloggerwork;1.0;2;Yes;270;10/05/2019;10/05/2019 03:31:47;Friday;Yes;No;No;3;-1;True;False;False;Medium;Medium;No;No;Medium;No;No;Yes;Yes;1;No;No;Yes;77643;Jonathan Kelley;Yes;Yes;Low;Low;No;Yes;77643;Jonathan Kelley;Yes;Yes;Low;Yes;3;-2;True;True;False;1;-1;False;False;True;web development
153867;Mokup Frames;2.0;0;Yes;338;10/05/2019;10/05/2019 08:39:34;Friday;Yes;No;No;3;-1;True;False;False;Medium;Short;No;No;Long;No;No;No;No;0;No;No;No;1731262;Maksym Hryniv;No;No;Low;Low;No;Yes;1731262;Maksym Hryniv;No;No;Low;No;1;-1;False;False;True;1;-1;False;False;True;community
154449;Sendsecure;1.0;2;Yes;181;12/05/2019;12/05/2019 00:00:00;Sunday;No;No;Yes;2;-1;True;False;False;Medium;Medium;No;No;Long;No;No;No;No;0;No;No;Yes;1858417;Helen Reim;Yes;Yes;Low;Low;No;Yes;1858417;Helen Reim;Yes;Yes;Low;Yes;3;-2;True;True;False;1;-1;False;False;True;community
154522;Swyya;1.0;4;Yes;224;12/05/2019;12/05/2019 00:00:00;Sunday;No;No;Yes;1;-2;False;True;False;Short;Medium;No;No;Long;No;No;No;No;0;No;No;No;636706;Elayan Hamamrah;Yes;No;Low;Low;No;Yes;636706;Elayan Hamamrah;Yes;No;Low;Yes;3;-2;True;True;False;1;-1;False;False;True;creativity
154746;Flex;1.0;1;Yes;396;13/05/2019;13/05/2019 00:00:00;Monday;No;No;No;2;-4;True;True;False;Medium;Short;No;No;Long;No;No;No;No;0;No;No;Yes;1861054;Jake Howell;No;Yes;Low;Low;No;Yes;1861054;Jake Howell;No;Yes;Low;Yes;2;-1;True;False;False;1;-1;False;False;True;creativity
154779;Top Fifty Memes;1.0;2;Yes;236;12/05/2019;12/05/2019 03:44:22;Sunday;Yes;No;Yes;1;-1;False;False;True;Short;Medium;No;Yes;Medium;No;No;No;No;0;No;No;No;1164209;Deam;Yes;Yes;Low;Low;No;Yes;1164209;Deam;Yes;Yes;Low;Yes;4;-1;True;False;False;1;-1;False;False;True;community
155100;Find Better Questions;1.0;3;Yes;411;13/05/2019;13/05/2019 05:28:54;Monday;Yes;Yes;No;2;-2;True;True;False;Medium;Short;No;No;Medium;No;No;No;No;0;Yes;No;Yes;2081;Bram Kanstein (@bramk);Yes;Yes;Medium;Low;No;No;445674;Emil Bruckner;Yes;Yes;Low;Yes;4;-2;True;True;False;5;-4;True;True;False;web development
155129;DesignGapp;1.0;3;Yes;569;15/05/2019;15/05/2019 05:09:54;Wednesday;Yes;No;No;3;-1;True;False;False;Medium;Short;No;No;Long;No;Yes;No;Yes;1;No;No;Yes;1863291;Brendan English;No;Yes;Low;Low;Yes;No;1863374;Joe Glatman Zaretsky;No;No;Low;No;1;-1;False;False;True;4;-2;True;True;False;creativity
155176;CSS Scan 2.0;2.0;0;Yes;799;14/05/2019;14/05/2019 00:35:03;Tuesday;Yes;Yes;No;1;-1;False;False;True;Short;Medium;No;No;Long;Yes;No;No;No;0;Yes;No;No;1262460;Guilherme Rizzo;Yes;No;Low;Low;No;Yes;1262460;Guilherme Rizzo;Yes;No;Low;Yes;4;-1;True;False;False;1;-1;False;False;True;community
155242;Nacho Analytics;3.0;0;Yes;596;16/05/2019;16/05/2019 01:00:00;Thursday;Yes;No;No;1;-1;False;False;True;Medium;Short;No;No;Short;No;No;No;No;0;No;No;No;1849017;Zac Harris;Yes;Yes;Low;Low;Yes;No;1422723;Mike Roberts (mrspy);Yes;No;Low;Yes;3;-3;True;True;False;4;-2;True;True;False;web development
155411;Klokki for Mac;1.0;6;Yes;626;15/05/2019;15/05/2019 00:08:36;Wednesday;Yes;No;No;1;-3;False;True;False;Long;Short;No;No;Medium;No;No;No;No;0;Yes;No;No;660148;Stas Moor;No;Yes;Low;Low;No;Yes;660148;Stas Moor;No;Yes;Low;Yes;4;-2;True;True;False;1;-1;False;False;True;community
156408;Birthdays Reminder;1.0;1;Yes;645;24/05/2019;24/05/2019 00:04:39;Friday;Yes;No;No;3;-1;True;False;False;Short;Short;No;No;Long;No;No;No;No;0;No;No;Yes;153625;Sasha Koss;Yes;Yes;Low;Medium;No;Yes;153625;Sasha Koss;Yes;Yes;Low;Yes;3;-3;True;True;False;1;-1;False;False;True;community
156438;I Lazy To Read;1.0;3;Yes;1068;24/05/2019;24/05/2019 03:28:34;Friday;Yes;No;No;2;-1;True;False;False;Short;Short;No;No;Short;No;No;No;Yes;1;No;No;Yes;1143375;Zoe Chew 🇲🇾👩‍💻🎹📕;Yes;Yes;Low;Low;No;Yes;1143375;Zoe Chew 🇲🇾👩‍💻🎹📕;Yes;Yes;Low;Yes;4;-2;True;True;False;1;-1;False;False;True;community
156466;Struct Illustrations;1.0;3;Yes;823;27/05/2019;27/05/2019 00:05:00;Monday;Yes;Yes;No;3;-1;True;False;False;Short;Short;No;No;Long;No;No;No;No;0;No;No;Yes;30131;Andrian Valeanu;Yes;Yes;Low;Medium;No;No;55668;Denis Shepovalov;Yes;Yes;Low;Yes;4;-1;True;False;False;4;-2;True;True;False;web development
156471;Captions for iOS;1.0;3;Yes;174;25/05/2019;25/05/2019 00:00:00;Saturday;No;No;Yes;1;-1;False;False;True;Short;Short;No;No;Medium;No;No;No;No;0;No;No;Yes;1717331;Marcel Braun;Yes;No;Low;Low;No;Yes;1717331;Marcel Braun;Yes;No;Low;Yes;4;-2;True;True;False;1;-1;False;False;True;community
